,Subtype_0,Subtype_1,Subtype_2,Subtype_3
OGDHL,-0.7823098411054915,-1.9393755243953974,0.7823098411054915,-2.1160870338708464
HAND2,-0.4216268862838437,0.4216268862838437,-1.7614464977941315,-2.0483677917579337
CHRDL1,1.4482177212392868,-2.4221671929597983,-1.4482177212392868,-1.4869857802754196
CLDN3,-1.806963065152904,0.2397803946662211,-0.2397803946662211,-1.878785105579337
VSIG2,-1.45095321725763,1.45095321725763,-2.40085128186336,-1.60250214709435
KRT6C,-0.4622764958854697,-1.8077936691294494,-2.0403940755318346,0.4622764958854697
ZIC2,-0.39065387695056664,-2.289482179667384,0.39065387695056664,-0.886324161048099
ASB5,-0.5934946545737307,-1.3440680002822993,0.5934946545737307,-2.3162347415755566
GPR128,-2.269268806068345,-1.3981982895520215,1.3981982895520215,-1.93326225220152
GPA33,-2.2784756517661697,-0.5652022476082251,0.5652022476082251,-1.4440061354662537
CYP3A4,-1.8270149729159686,-2.2143953711774755,1.8270149729159686,-1.8671392838761487
ADH4,0.763469968385471,-2.3928751950183837,-0.763469968385471,-1.1791330162083946
GGT6,-2.2019429898204406,1.1063546211305395,-1.1063546211305395,-1.9788969229886866
PPP1R1B,-1.6923226841113999,-0.2337065891080187,0.2337065891080187,-1.9676314987347534
UGT1A1,-1.1910360632009804,-2.23691799180369,-0.33058622414267624,0.33058622414267624
CEACAM6,-2.2304456654976064,-1.9918766422312935,1.3907821507316933,-1.3907821507316933
SERPINA4,-2.065074725471055,1.6119690000340259,-2.1522561827931854,-1.6119690000340259
KLK13,-0.022118436206919473,-2.086601525614178,0.022118436206919473,-1.1157635953381806
SLC39A5,-2.2651225950557015,1.0795657118747908,-1.0795657118747908,-1.8744902570635114
COMP,0.6208699508343234,-2.3581836599966404,-0.6208699508343234,-0.8678843312387855
NOX1,-2.4217818862893647,-1.1166770340778016,0.892969895362443,-0.892969895362443
FGFBP1,-1.9021609826700951,0.8359601356575361,-2.1681255179549965,-0.8359601356575361
