,Subtype_0,Subtype_1,Subtype_2,Subtype_3
COG5,-0.6996008290828978,-2.381355326135163,0.6996008290828978,-0.9557820696732966
FGF10,0.25570566015043744,-2.1721631018080525,-0.25570566015043744,-1.3007784585966025
LRRC31,-0.9564559821198685,0.9564559821198685,-1.9596694039597058,-2.1717548372886784
BLM,-1.4928491212800181,-0.5581957583916588,0.5581957583916588,-2.259363783966238
KCNMB2,-1.392436513038856,1.392436513038856,-1.7565302441268225,-2.3565871598223205
TPRG1,-1.0500672650250524,1.0500672650250524,-1.7958536748439822,-2.301180466466748
THEG5,-0.2731449761390386,-2.195010939399291,-1.251541325096087,0.2731449761390386
PGPEP1L,-1.641018363969091,0.1917494283985624,-0.1917494283985624,-1.9722798349566404
U3|ENSG00000252440.1,-1.5799575910481323,1.2140666098973067,-2.40645345890359,-1.2140666098973067
CHST8,-0.31710634169245655,-1.9190806012054593,-1.8307018893078395,0.31710634169245655
PIEZO2,-1.757614126252348,1.6766509165745975,-1.6766509165745975,-2.3172318315449587
CARKD,-2.166820235974901,1.8504037295533324,-1.8504037295533324,-1.928151785416918
RNA5SP457,-1.7703430939843416,1.1101526485193476,-1.1101526485193476,-2.3260341207072046
CHSY1,-2.0982573388221435,0.2242810578783614,-0.2242810578783614,-1.452486851021768
RBFOX1,0.8944780608590189,-0.8944780608590189,-2.2000497563693,-1.8891993526763757
FLRT3,-2.05891877494714,1.1516976206888396,-1.1516976206888396,-2.1475263904573847
PAX5,-0.13968178238821533,-1.084066906242198,-2.160809036090867,0.13968178238821533
DACH1,-1.5080123368673788,1.4427707648150203,-2.419646803491857,-1.4427707648150203
MIR873,-0.48399334113144343,-0.2723027956646066,-2.2124602147749273,0.2723027956646066
ST18,-2.0474046377574844,1.845116155583841,-2.075755675031821,-1.845116155583841
DYNAP,-1.9316548126190747,1.9316548126190747,-2.0514096220707616,-2.0095441195795214
RNA5SP281,-1.0560410659443669,-1.3637437663089875,-2.430075328263355,1.0560410659443669
AZGP1P1,-0.35358519677363204,-2.2752073588118034,0.35358519677363204,-0.9269363313677719
CALCR,-1.5080138846022682,-2.1496751659193714,1.5080138846022682,-2.086681021863126
RN7SL401P,-0.694970132963385,-2.3480062349405793,-0.667047225835392,0.667047225835392
snoU13|ENSG00000239155.1,-0.7767480028192049,-0.8961019642280096,-2.3929995635634342,0.7767480028192049
VAV2,-1.5907305980372395,1.288532416098492,-2.40780845550608,-1.288532416098492
LINC00963,-1.5643545834102588,1.2919165293332768,-2.414132158627013,-1.2919165293332768
LRRC8A,-1.5715965084553383,1.5032001420332006,-2.4018524008573965,-1.5032001420332006
FGF19,-2.0014132227614776,1.7008930134915947,-1.7008930134915947,-2.1794992726991866
ST6GAL1,-1.1070927540989721,1.1070927540989721,-1.5846769245153087,-2.393185559472099
SHANK2,-1.9319938532582828,1.63351165682793,-1.63351165682793,-2.2446894876138903
EXD3,-1.5942819883786716,1.4591246048040005,-2.401991139687942,-1.4591246048040005
CDK14,0.12369426732971002,-2.1741508321372773,-0.12369426732971002,-0.6118982113315119
MYO16,-2.055378700090921,1.8663622664994532,-2.0545036240094787,-1.8663622664994532
FHOD3,-2.0275754383870717,0.9191268177025732,-0.9191268177025732,-2.1008612976058814
